"","Sites","AB","SR","BI","Com.dist","Hunting"
"2979","19",30,14,201.628,0.254564067111078,0
"2980","20",25,11,137.96,0.683746376927438,0
"2981","1",10,7,62,-1.11989236443133,0
"2982","2",17,10,83.848,-0.774654473469132,0
"2983","3",12,7,123.52,-0.121274545357364,0
"2984","4",37,14,405.188,0.402591289386846,0
"2985","5",19,11,154.27,-0.103848950764644,0
"2986","6",9,5,53.65,-1.65297188284342,1
"2987","7",13,7,48.776,-0.838026006137351,1
"2988","8",10,7,62.94,-0.475063981855253,1
"2989","9",17,14,99.494,0.260403464110951,1
"2990","10",16,11,93.728,0.799097476221641,1
"2991","11",5,3,23.288,-1.16142935035878,1
"2992","12",13,9,117.576,-0.891118632925657,1
"2993","13",9,6,76.23,-0.285775515484963,1
"2994","14",19,7,72.156,0.287016934702205,1
"2995","15",25,12,372.324,0.752674627610676,1
"2996","16",8,6,71.78,-0.91490098004188,0
"2997","17",17,8,111.256,-0.557811453649108,0
"2998","18",13,8,72.18,-0.304285394021343,0
"2999","19",27,15,153.038,0.254564067111078,0
"3000","20",23,8,114.58,0.683746376927438,0
"3001","1",8,7,60.86,-1.11989236443133,0
"3002","2",18,9,138.938,-0.774654473469132,0
"3003","3",16,7,173.1,-0.121274545357364,0
"3004","4",42,15,581.756,0.402591289386846,0
"3005","5",13,11,124.368,-0.103848950764644,0
"3006","6",4,3,15.05,-1.65297188284342,1
"3007","7",14,7,40.152,-0.838026006137351,1
"3008","8",4,4,36.98,-0.475063981855253,1
"3009","9",13,11,58.326,0.260403464110951,1
"3010","10",10,7,208.51,0.799097476221641,1
"3011","11",4,3,18.188,-1.16142935035878,1
"3012","12",9,7,62.576,-0.891118632925657,1
"3013","13",11,8,99.418,-0.285775515484963,1
"3014","14",12,6,70.716,0.287016934702205,1
"3015","15",16,11,286.918,0.752674627610676,1
"3016","16",8,6,112.368,-0.91490098004188,0
"3017","17",10,6,84.368,-0.557811453649108,0
"3018","18",5,4,59.7,-0.304285394021343,0
"3019","19",25,13,177.546,0.254564067111078,0
"3020","20",16,7,121.3,0.683746376927438,0
"3021","1",10,9,57.818,-1.11989236443133,0
"3022","2",16,10,72.806,-0.774654473469132,0
"3023","3",22,10,214.15,-0.121274545357364,0
"3024","4",33,12,310.728,0.402591289386846,0
"3025","5",16,11,178.64,-0.103848950764644,0
"3026","6",10,6,40.25,-1.65297188284342,1
"3027","7",20,10,79.984,-0.838026006137351,1
"3028","8",18,11,160.918,-0.475063981855253,1
"3029","9",26,14,164.788,0.260403464110951,1
"3030","10",13,7,79.54,0.799097476221641,1
"3031","11",13,10,73.076,-1.16142935035878,1
"3032","12",14,6,91.764,-0.891118632925657,1
"3033","13",12,7,126.818,-0.285775515484963,1
"3034","14",20,10,160.096,0.287016934702205,1
"3035","15",20,11,424.028,0.752674627610676,1
"3036","16",8,8,104.88,-0.91490098004188,0
"3037","17",16,8,118.608,-0.557811453649108,0
"3038","18",7,7,57.08,-0.304285394021343,0
"3039","19",25,16,112.518,0.254564067111078,0
"3040","20",19,10,93.08,0.683746376927438,0
"3041","1",10,6,89.79,-1.11989236443133,0
"3042","2",16,11,115.118,-0.774654473469132,0
"3043","3",22,9,409.13,-0.121274545357364,0
"3044","4",65,14,976.788,0.402591289386846,0
"3045","5",16,10,243.83,-0.103848950764644,0
"3046","6",11,9,75.43,-1.65297188284342,1
"3047","7",18,10,179.576,-0.838026006137351,1
"3048","8",16,6,257.54,-0.475063981855253,1
"3049","9",25,14,233.802,0.260403464110951,1
"3050","10",27,10,442.378,0.799097476221641,1
"3051","11",10,6,92.476,-1.16142935035878,1
"3052","12",17,7,102.236,-0.891118632925657,1
"3053","13",15,6,218.28,-0.285775515484963,1
"3054","14",22,10,217.496,0.287016934702205,1
"3055","15",42,16,765.828,0.752674627610676,1
"3056","16",8,7,65.06,-0.91490098004188,0
"3057","17",19,8,182.988,-0.557811453649108,0
"3058","18",16,7,257.5,-0.304285394021343,0
"3059","19",40,15,501.178,0.254564067111078,0
"3060","20",40,10,464.07,0.683746376927438,0
"3061","1",15,7,101.49,-1.11989236443133,0
"3062","2",14,9,67.638,-0.774654473469132,0
"3063","3",17,8,154.5,-0.121274545357364,0
"3064","4",32,12,285.418,0.402591289386846,0
"3065","5",16,9,164.74,-0.103848950764644,0
"3066","6",5,3,16.25,-1.65297188284342,1
"3067","7",14,9,44.306,-0.838026006137351,1
"3068","8",6,5,74.73,-0.475063981855253,1
"3069","9",28,15,189.206,0.260403464110951,1
"3070","10",13,7,77.97,0.799097476221641,1
"3071","11",5,4,19.388,-1.16142935035878,1
"3072","12",6,6,31.988,-0.891118632925657,1
"3073","13",12,6,83.29,-0.285775515484963,1
"3074","14",16,9,116.208,0.287016934702205,1
"3075","15",26,12,717.508,0.752674627610676,1
"3076","16",16,10,150.68,-0.91490098004188,0
"3077","17",15,10,152.268,-0.557811453649108,0
"3078","18",13,7,158.85,-0.304285394021343,0
"3079","19",25,14,158.218,0.254564067111078,0
"3080","20",26,11,231.39,0.683746376927438,0
"3081","1",10,7,48.41,-1.11989236443133,0
"3082","2",16,9,60.358,-0.774654473469132,0
"3083","3",20,10,133.68,-0.121274545357364,0
"3084","4",45,15,543.438,0.402591289386846,0
"3085","5",18,13,619.98,-0.103848950764644,0
"3086","6",4,4,25.55,-1.65297188284342,1
"3087","7",15,8,46.344,-0.838026006137351,1
"3088","8",11,8,246.41,-0.475063981855253,1
"3089","9",25,12,238.662,0.260403464110951,1
"3090","10",11,7,204.39,0.799097476221641,1
"3091","11",3,3,12.188,-1.16142935035878,1
"3092","12",10,8,72.908,-0.891118632925657,1
"3093","13",10,6,70.88,-0.285775515484963,1
"3094","14",22,9,98.144,0.287016934702205,1
"3095","15",23,12,453.566,0.752674627610676,1
"3096","16",6,6,51.83,-0.91490098004188,0
"3097","17",12,7,222.656,-0.557811453649108,0
"3098","18",11,8,99.98,-0.304285394021343,0
"3099","19",34,14,207.638,0.254564067111078,0
"3100","20",37,11,341.61,0.683746376927438,0
"3101","1",13,11,76.938,-1.11989236443133,0
"3102","2",19,11,138.038,-0.774654473469132,0
"3103","3",20,12,134.18,-0.121274545357364,0
"3104","4",38,13,370.778,0.402591289386846,0
"3105","5",25,15,252.406,-0.103848950764644,0
"3106","6",9,9,89.15,-1.65297188284342,1
"3107","7",18,10,83.134,-0.838026006137351,1
"3108","8",11,8,108.218,-0.475063981855253,1
"3109","9",17,12,92.282,0.260403464110951,1
"3110","10",21,14,129.326,0.799097476221641,1
"3111","11",6,4,15.676,-1.16142935035878,1
"3112","12",15,7,80.002,-0.891118632925657,1
"3113","13",14,9,87.43,-0.285775515484963,1
"3114","14",19,9,89.894,0.287016934702205,1
"3115","15",17,12,288.118,0.752674627610676,1
"3116","16",10,8,91.13,-0.91490098004188,0
"3117","17",22,12,155.626,-0.557811453649108,0
"3118","18",12,9,74.65,-0.304285394021343,0
"3119","19",27,13,145.402,0.254564067111078,0
"3120","20",20,10,77.268,0.683746376927438,0
"3121","1",9,6,50.76,-1.11989236443133,0
"3122","2",15,9,90.306,-0.774654473469132,0
"3123","3",16,7,135.75,-0.121274545357364,0
"3124","4",32,13,251.656,0.402591289386846,0
"3125","5",21,10,203.386,-0.103848950764644,0
"3126","6",10,10,30.58,-1.65297188284342,1
"3127","7",18,11,103.676,-0.838026006137351,1
"3128","8",8,7,99.48,-0.475063981855253,1
"3129","9",25,14,79.742,0.260403464110951,1
"3130","10",11,9,59.26,0.799097476221641,1
"3131","11",3,3,12.188,-1.16142935035878,1
"3132","12",11,6,76.288,-0.891118632925657,1
"3133","13",12,7,80.11,-0.285775515484963,1
"3134","14",15,9,85.078,0.287016934702205,1
"3135","15",21,11,399.748,0.752674627610676,1
"3136","16",9,7,85.98,-0.91490098004188,0
"3137","17",20,7,118.144,-0.557811453649108,0
"3138","18",7,7,58.28,-0.304285394021343,0
"3139","19",21,11,148.296,0.254564067111078,0
"3140","20",21,10,107.08,0.683746376927438,0
"3141","1",9,8,51.438,-1.11989236443133,0
"3142","2",16,11,107.638,-0.774654473469132,0
"3143","3",21,11,148.618,-0.121274545357364,0
"3144","4",37,15,437.966,0.402591289386846,0
"3145","5",22,12,202.64,-0.103848950764644,0
"3146","6",13,9,70.75,-1.65297188284342,1
"3147","7",24,8,66.252,-0.838026006137351,1
"3148","8",8,6,57.68,-0.475063981855253,1
"3149","9",27,13,103.068,0.260403464110951,1
"3150","10",20,10,86.528,0.799097476221641,1
"3151","11",9,7,62.658,-1.16142935035878,1
"3152","12",14,7,107.176,-0.891118632925657,1
"3153","13",14,9,134.156,-0.285775515484963,1
"3154","14",22,13,159.408,0.287016934702205,1
"3155","15",22,14,335.598,0.752674627610676,1
"3156","16",12,7,90.71,-0.91490098004188,0
"3157","17",19,9,115.694,-0.557811453649108,0
"3158","18",17,11,113.568,-0.304285394021343,0
"3159","19",28,13,161.308,0.254564067111078,0
"3160","20",25,13,177.69,0.683746376927438,0
"3161","1",8,6,66.76,-1.11989236443133,0
"3162","2",14,11,100.258,-0.774654473469132,0
"3163","3",14,7,127.05,-0.121274545357364,0
"3164","4",29,14,372.138,0.402591289386846,0
"3165","5",13,12,156.63,-0.103848950764644,0
"3166","6",4,3,11.75,-1.65297188284342,1
"3167","7",10,9,76.988,-0.838026006137351,1
"3168","8",7,6,47.6,-0.475063981855253,1
"3169","9",19,13,106.102,0.260403464110951,1
"3170","10",17,11,195.28,0.799097476221641,1
"3171","11",4,3,17.288,-1.16142935035878,1
"3172","12",10,6,77.476,-0.891118632925657,1
"3173","13",11,9,84.5,-0.285775515484963,1
"3174","14",20,11,189.578,0.287016934702205,1
"3175","15",21,14,353.028,0.752674627610676,1
"3176","16",6,5,50.28,-0.91490098004188,0
"3177","17",13,7,85.998,-0.557811453649108,0
"3178","18",7,6,91.35,-0.304285394021343,0
"3179","19",26,16,160.178,0.254564067111078,0
"3180","20",13,8,129.24,0.683746376927438,0
"3181","1",7,5,45.51,-1.11989236443133,0
"3182","2",15,9,60.498,-0.774654473469132,0
"3183","3",19,8,253.11,-0.121274545357364,0
"3184","4",56,14,592.564,0.402591289386846,0
"3185","5",23,13,194.678,-0.103848950764644,0
"3186","6",6,4,17.88,-1.65297188284342,1
"3187","7",15,8,50.436,-0.838026006137351,1
"3188","8",8,6,58.628,-0.475063981855253,1
"3189","9",21,13,93.062,0.260403464110951,1
"3190","10",11,10,120.098,0.799097476221641,1
"3191","11",7,6,175.498,-1.16142935035878,1
"3192","12",10,6,48.564,-0.891118632925657,1
"3193","13",9,6,74.648,-0.285775515484963,1
"3194","14",27,10,240.802,0.287016934702205,1
"3195","15",26,12,513.386,0.752674627610676,1
"3196","16",9,6,65.01,-0.91490098004188,0
"3197","17",19,7,118.608,-0.557811453649108,0
"3198","18",10,7,107.218,-0.304285394021343,0
"3199","19",28,12,156.534,0.254564067111078,0
"3200","20",35,12,267.882,0.683746376927438,0
"3201","1",11,7,100.01,-1.11989236443133,0
"3202","2",18,7,92.738,-0.774654473469132,0
"3203","3",22,10,248.676,-0.121274545357364,0
"3204","4",39,12,440.804,0.402591289386846,0
"3205","5",21,11,384.936,-0.103848950764644,0
"3206","6",7,3,25.25,-1.65297188284342,1
"3207","7",14,7,55.076,-0.838026006137351,1
"3208","8",7,5,47.86,-0.475063981855253,1
"3209","9",22,13,393.94,0.260403464110951,1
"3210","10",13,10,167.018,0.799097476221641,1
"3211","11",5,5,28.388,-1.16142935035878,1
"3212","12",11,8,77.176,-0.891118632925657,1
"3213","13",11,6,121.468,-0.285775515484963,1
"3214","14",22,9,111.652,0.287016934702205,1
"3215","15",26,12,767.418,0.752674627610676,1
"3216","16",10,7,108.618,-0.91490098004188,0
"3217","17",21,7,211.132,-0.557811453649108,0
"3218","18",9,7,276.888,-0.304285394021343,0
"3219","19",39,14,270.756,0.254564067111078,0
"3220","20",19,7,126.14,0.683746376927438,0
"3221","1",10,7,103.49,-1.11989236443133,0
"3222","2",20,11,145.356,-0.774654473469132,0
"3223","3",13,8,122.33,-0.121274545357364,0
"3224","4",26,12,277.388,0.402591289386846,0
"3225","5",13,9,194.93,-0.103848950764644,0
"3226","6",4,3,11.75,-1.65297188284342,1
"3227","7",18,9,165.088,-0.838026006137351,1
"3228","8",6,4,39.38,-0.475063981855253,1
"3229","9",16,12,88.688,0.260403464110951,1
"3230","10",9,7,49.13,0.799097476221641,1
"3231","11",7,6,30.788,-1.16142935035878,1
"3232","12",10,8,254.188,-0.891118632925657,1
"3233","13",11,6,177.98,-0.285775515484963,1
"3234","14",14,8,120.828,0.287016934702205,1
"3235","15",16,11,301.248,0.752674627610676,1
"3236","16",6,5,51.56,-0.91490098004188,0
"3237","17",7,6,50.868,-0.557811453649108,0
"3238","18",11,10,303.83,-0.304285394021343,0
"3239","19",22,13,210.408,0.254564067111078,0
"3240","20",15,6,186.74,0.683746376927438,0
"3241","1",13,8,71.06,-1.11989236443133,0
"3242","2",19,9,96.638,-0.774654473469132,0
"3243","3",24,12,464.08,-0.121274545357364,0
"3244","4",43,17,333.908,0.402591289386846,0
"3245","5",29,16,293.438,-0.103848950764644,0
"3246","6",10,6,49.25,-1.65297188284342,1
"3247","7",19,11,68.164,-0.838026006137351,1
"3248","8",11,7,100.6,-0.475063981855253,1
"3249","9",29,14,325.736,0.260403464110951,1
"3250","10",25,14,339.298,0.799097476221641,1
"3251","11",10,6,17.296,-1.16142935035878,1
"3252","12",18,10,108.664,-0.891118632925657,1
"3253","13",15,9,143.63,-0.285775515484963,1
"3254","14",25,14,103.288,0.287016934702205,1
"3255","15",30,12,477.886,0.752674627610676,1
"3256","16",11,9,65.41,-0.91490098004188,0
"3257","17",18,8,149.268,-0.557811453649108,0
"3258","18",17,9,124.78,-0.304285394021343,0
"3259","19",40,18,253.578,0.254564067111078,0
"3260","20",29,16,663.16,0.683746376927438,0
"3261","1",17,8,60.586,-1.11989236443133,0
"3262","2",21,9,82.718,-0.774654473469132,0
"3263","3",21,10,247.23,-0.121274545357364,0
"3264","4",30,13,308.326,0.402591289386846,0
"3265","5",27,11,259.06,-0.103848950764644,0
"3266","6",10,6,36.35,-1.65297188284342,1
"3267","7",17,10,46.788,-0.838026006137351,1
"3268","8",18,7,115.5,-0.475063981855253,1
"3269","9",25,12,108.824,0.260403464110951,1
"3270","10",13,7,47.31,0.799097476221641,1
"3271","11",11,6,25.848,-1.16142935035878,1
"3272","12",14,10,67.256,-0.891118632925657,1
"3273","13",14,8,137.19,-0.285775515484963,1
"3274","14",21,8,111.088,0.287016934702205,1
"3275","15",29,13,592.976,0.752674627610676,1
"3276","16",16,8,112.98,-0.91490098004188,0
"3277","17",12,7,115.668,-0.557811453649108,0
"3278","18",12,8,79.5,-0.304285394021343,0
"3279","19",36,16,196.038,0.254564067111078,0
"3280","20",30,10,130.26,0.683746376927438,0
"3281","1",11,8,89.01,-1.11989236443133,0
"3282","2",15,7,84.238,-0.774654473469132,0
"3283","3",15,8,144.35,-0.121274545357364,0
"3284","4",36,11,339.808,0.402591289386846,0
"3285","5",15,9,190.348,-0.103848950764644,0
"3286","6",6,4,27.05,-1.65297188284342,1
"3287","7",11,8,55.488,-0.838026006137351,1
"3288","8",8,7,71.76,-0.475063981855253,1
"3289","9",15,11,59.576,0.260403464110951,1
"3290","10",10,8,76.33,0.799097476221641,1
"3291","11",6,5,18.976,-1.16142935035878,1
"3292","12",6,5,35.288,-0.891118632925657,1
"3293","13",8,4,71.78,-0.285775515484963,1
"3294","14",16,10,90.966,0.287016934702205,1
"3295","15",17,10,344.136,0.752674627610676,1
"3296","16",9,7,97.56,-0.91490098004188,0
"3297","17",15,7,113.628,-0.557811453649108,0
"3298","18",9,9,90.388,-0.304285394021343,0
"3299","19",25,13,197.448,0.254564067111078,0
"3300","20",20,8,78.1,0.683746376927438,0
"3301","1",14,6,66.49,-1.11989236443133,0
"3302","2",20,8,108.158,-0.774654473469132,0
"3303","3",16,6,147.35,-0.121274545357364,0
"3304","4",34,10,351.408,0.402591289386846,0
"3305","5",16,10,160.68,-0.103848950764644,0
"3306","6",8,4,29.83,-1.65297188284342,1
"3307","7",19,10,138.576,-0.838026006137351,1
"3308","8",8,5,69.04,-0.475063981855253,1
"3309","9",20,12,101.054,0.260403464110951,1
"3310","10",7,6,88.73,0.799097476221641,1
"3311","11",8,6,56.968,-1.16142935035878,1
"3312","12",7,6,36.568,-0.891118632925657,1
"3313","13",10,5,79.06,-0.285775515484963,1
"3314","14",24,12,333.638,0.287016934702205,1
"3315","15",19,10,382.916,0.752674627610676,1
"3316","16",9,6,83.56,-0.91490098004188,0
"3317","17",13,7,101.348,-0.557811453649108,0
"3318","18",10,5,95.35,-0.304285394021343,0
"3319","19",26,12,200.548,0.254564067111078,0
"3320","20",24,6,105.93,0.683746376927438,0
"3321","1",5,5,39.73,-1.11989236443133,0
"3322","2",18,9,83.438,-0.774654473469132,0
"3323","3",18,13,169.688,-0.121274545357364,0
"3324","4",37,12,381.426,0.402591289386846,0
"3325","5",19,9,194.45,-0.103848950764644,0
"3326","6",8,4,16.55,-1.65297188284342,1
"3327","7",13,8,44.056,-0.838026006137351,1
"3328","8",16,8,61.52,-0.475063981855253,1
"3329","9",26,13,208.59,0.260403464110951,1
"3330","10",12,7,110.79,0.799097476221641,1
"3331","11",9,4,24.076,-1.16142935035878,1
"3332","12",8,6,34.388,-0.891118632925657,1
"3333","13",15,8,104.62,-0.285775515484963,1
"3334","14",19,9,55.946,0.287016934702205,1
"3335","15",22,11,484.368,0.752674627610676,1
"3336","16",10,6,94.39,-0.91490098004188,0
"3337","17",14,9,75.136,-0.557811453649108,0
"3338","18",15,7,171.9,-0.304285394021343,0
"3339","19",29,11,155.108,0.254564067111078,0
"3340","20",20,9,120.83,0.683746376927438,0
"3341","1",16,11,71.21,-1.11989236443133,0
"3342","2",15,10,58.438,-0.774654473469132,0
"3343","3",24,10,260.92,-0.121274545357364,0
"3344","4",47,18,505.488,0.402591289386846,0
"3345","5",25,16,189.92,-0.103848950764644,0
"3346","6",9,5,24.95,-1.65297188284342,1
"3347","7",19,13,108.168,-0.838026006137351,1
"3348","8",13,9,52.29,-0.475063981855253,1
"3349","9",21,13,68.436,0.260403464110951,1
"3350","10",21,14,207.83,0.799097476221641,1
"3351","11",10,5,33.788,-1.16142935035878,1
"3352","12",18,10,91.826,-0.891118632925657,1
"3353","13",14,8,173.79,-0.285775515484963,1
"3354","14",32,14,266.978,0.287016934702205,1
"3355","15",39,16,584.688,0.752674627610676,1
"3356","16",11,10,93.68,-0.91490098004188,0
"3357","17",19,11,122.618,-0.557811453649108,0
"3358","18",11,7,102.6,-0.304285394021343,0
"3359","19",39,18,282.958,0.254564067111078,0
"3360","20",20,10,173.2,0.683746376927438,0
"3361","1",12,9,79.87,-1.11989236443133,0
"3362","2",17,10,119.498,-0.774654473469132,0
"3363","3",23,11,150.958,-0.121274545357364,0
"3364","4",40,13,639.184,0.402591289386846,0
"3365","5",19,10,229.038,-0.103848950764644,0
"3366","6",6,4,20.75,-1.65297188284342,1
"3367","7",15,9,75.164,-0.838026006137351,1
"3368","8",8,6,52.268,-0.475063981855253,1
"3369","9",26,13,430.752,0.260403464110951,1
"3370","10",14,6,93.586,0.799097476221641,1
"3371","11",7,5,27.126,-1.16142935035878,1
"3372","12",16,10,80.178,-0.891118632925657,1
"3373","13",14,6,141.348,-0.285775515484963,1
"3374","14",17,8,60.264,0.287016934702205,1
"3375","15",26,13,671.664,0.752674627610676,1
"3376","16",10,6,56.28,-0.91490098004188,0
"3377","17",12,7,141.068,-0.557811453649108,0
"3378","18",19,10,197.16,-0.304285394021343,0
"3379","19",30,12,178.598,0.254564067111078,0
"3380","20",28,10,389.808,0.683746376927438,0
"3381","1",10,7,92.48,-1.11989236443133,0
"3382","2",19,12,198.658,-0.774654473469132,0
"3383","3",18,12,133.67,-0.121274545357364,0
"3384","4",38,12,374.728,0.402591289386846,0
"3385","5",25,13,187.07,-0.103848950764644,0
"3386","6",7,5,20.99,-1.65297188284342,1
"3387","7",10,7,34.908,-0.838026006137351,1
"3388","8",8,6,39.1,-0.475063981855253,1
"3389","9",19,13,76.218,0.260403464110951,1
"3390","10",8,6,70.61,0.799097476221641,1
"3391","11",7,5,31.388,-1.16142935035878,1
"3392","12",11,7,43.748,-0.891118632925657,1
"3393","13",9,6,93.48,-0.285775515484963,1
"3394","14",12,9,40.828,0.287016934702205,1
"3395","15",17,11,316.668,0.752674627610676,1
"3396","16",8,6,60.3,-0.91490098004188,0
"3397","17",14,7,76.406,-0.557811453649108,0
"3398","18",14,10,170.05,-0.304285394021343,0
"3399","19",27,12,162.508,0.254564067111078,0
"3400","20",26,12,188.27,0.683746376927438,0
"3401","1",10,9,68.73,-1.11989236443133,0
"3402","2",21,11,115.688,-0.774654473469132,0
"3403","3",18,10,146.47,-0.121274545357364,0
